followers,location,Type,URLs,Hashtags,Mentions,Hashtags_to_Words_Ratio,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000008,0.759599,0,0.200000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.823590,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000015,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.333333
0.002695,0.961259,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.047619
0.000018,0.759599,0,0.200000,0.500000,0.000000,0.342857,0.066667,0.200000
0.000017,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.133333,0.000000
0.000007,0.759599,0,0.400000,0.083333,0.000000,0.057143,0.133333,0.133333
0.000000,0.361121,1,0.200000,0.000000,0.000000,0.000000,0.066667,0.000000
0.005362,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.429955,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000099,0.232446,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000122,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000032,0.027672,0,0.400000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000001,0.759599,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.100000
0.000109,0.759599,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.125000
0.091048,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000010,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000612,0.359045,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000
0.000017,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.043478,0.130435
0.000021,0.759599,0,0.200000,0.166667,0.000000,0.114286,0.066667,0.000000
0.000000,0.784504,1,0.200000,0.166667,0.000000,0.081633,0.047619,0.000000
0.000008,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.071429,0.142857
0.000132,0.133864,1,0.200000,0.083333,0.000000,0.061224,0.071429,0.214286
0.000000,0.374957,0,0.400000,0.000000,0.000000,0.000000,0.133333,0.066667
0.000007,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.500000
0.000007,0.066067,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.142857
0.000130,0.759599,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.571429
0.000495,0.809063,1,0.200000,0.000000,0.035714,0.000000,0.052632,0.000000
0.000588,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.777932,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.000000
0.000095,0.127983,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000116,0.759599,0,0.200000,0.166667,0.000000,0.155844,0.090909,0.090909
0.000000,0.538568,1,0.200000,0.000000,0.071429,0.000000,0.050000,0.000000
0.001810,0.538568,1,0.200000,0.000000,0.142857,0.000000,0.100000,0.000000
0.000008,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.100000,0.050000
0.000141,0.759599,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000142,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.071429,0.000000
0.000212,0.759599,0,0.000000,0.166667,0.000000,0.085714,0.000000,0.050000
0.000265,0.448288,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000392,0.759599,1,0.200000,0.166667,0.107143,0.100840,0.058824,0.058824
0.000117,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.007667,0.759599,1,0.400000,0.000000,0.000000,0.000000,0.333333,0.166667
0.000043,0.759599,0,0.200000,0.000000,0.035714,0.000000,0.062500,0.000000
0.000024,0.759599,0,0.200000,0.083333,0.035714,0.037267,0.043478,0.086957
0.000166,0.759599,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
0.000000,0.890003,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000272,0.165687,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000155,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000362,0.784504,1,0.400000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000007,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.045455,0.000000
0.000000,0.398132,1,0.200000,0.250000,0.000000,0.171429,0.066667,0.066667
0.000665,0.759599,1,0.000000,0.083333,0.035714,0.040816,0.000000,0.095238
0.000000,0.469388,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000201,0.759599,0,0.000000,0.083333,0.000000,0.142857,0.000000,0.000000
0.000010,0.454168,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.277778
0.000000,0.371844,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.696299,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.090909
0.000000,0.930128,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.000010,0.231754,0,0.200000,0.166667,0.000000,0.095238,0.055556,0.333333
0.000022,0.759599,0,0.400000,0.083333,0.000000,0.042857,0.100000,0.000000
0.009019,0.650640,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000126,0.759599,0,0.000000,0.166667,0.000000,0.131868,0.000000,0.000000
0.000000,0.917330,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000058,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000030,0.759599,0,0.000000,0.083333,0.000000,0.047619,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.514355,1,0.200000,0.083333,0.000000,0.040816,0.047619,0.000000
0.000025,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.000126,0.759599,0,0.000000,0.166667,0.000000,0.131868,0.000000,0.000000
0.000000,0.000692,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.833276,1,0.400000,0.083333,0.000000,0.045113,0.105263,0.000000
0.000045,0.759599,0,0.200000,0.083333,0.000000,0.285714,0.333333,0.000000
0.000020,0.759599,0,0.200000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.999308,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.244206,1,0.200000,0.166667,0.035714,0.074534,0.043478,0.086957
0.000000,0.428571,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.500000
0.000001,0.759599,0,0.000000,0.000000,0.071429,0.000000,0.000000,0.058824
0.000167,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000193,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000001,0.759599,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000008,0.906261,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.100000
0.000000,0.339675,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.052632
0.000029,0.854376,0,0.400000,0.000000,0.000000,0.000000,0.133333,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.066667,0.000000
0.000000,0.482878,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.400000,0.083333,0.035714,0.077922,0.181818,0.090909
0.000001,0.759599,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.111111
0.000008,0.047734,0,0.400000,0.166667,0.000000,0.100840,0.117647,0.000000
0.000436,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.986164,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000016,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000190,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.222222,0.000000
0.000000,0.622968,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000027,0.759599,0,0.200000,0.166667,0.000000,0.155844,0.090909,0.000000
0.000000,0.759599,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000117,0.759599,0,0.000000,0.083333,0.000000,0.171429,0.000000,0.000000
0.000033,0.312695,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.083333
0.000000,0.129021,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.175372,1,0.200000,0.083333,0.000000,0.085714,0.100000,0.100000
0.000079,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.668627,1,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.000158,0.525770,1,0.400000,0.750000,0.000000,0.642857,0.166667,0.083333
0.000000,0.163265,1,0.200000,0.000000,0.142857,0.000000,0.066667,0.000000
0.000010,0.759599,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000110,0.701833,1,0.200000,0.083333,0.000000,0.071429,0.083333,0.000000
0.000039,0.759599,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.098236,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000021,0.759599,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000142,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000206,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.421999,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000006,0.136631,0,0.200000,0.083333,0.000000,0.050420,0.058824,0.000000
0.000234,0.759599,0,0.200000,0.083333,0.000000,0.077922,0.090909,0.000000
0.000008,0.056728,0,0.400000,0.166667,0.000000,0.107143,0.125000,0.125000
0.000025,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.055556
0.000000,0.366309,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.000005,0.759599,0,0.200000,0.166667,0.000000,0.428571,0.250000,0.250000
0.000001,0.759599,0,0.200000,0.166667,0.000000,0.107143,0.062500,0.062500
0.000636,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.071429,0.000000
0.000007,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000083,0.759599,0,0.000000,0.083333,0.000000,0.053571,0.000000,0.000000
0.000000,0.727430,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000009,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000585,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.784504,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000540,0.265652,1,0.400000,0.250000,0.000000,0.197802,0.153846,0.000000
0.000001,0.759599,0,0.200000,0.083333,0.000000,0.057143,0.066667,0.000000
0.000000,0.070218,1,0.200000,0.250000,0.000000,0.122449,0.047619,0.095238
0.000000,0.211346,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000007,0.759599,0,0.400000,0.166667,0.000000,0.142857,0.166667,0.000000
0.000000,0.191283,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.166667
0.000000,0.412660,1,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000149,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.017641,0,0.400000,0.000000,0.000000,0.000000,0.285714,0.000000
0.000164,0.758561,0,0.200000,0.000000,0.000000,0.000000,0.066667,0.000000
0.000019,0.556209,0,0.400000,0.166667,0.000000,0.142857,0.166667,0.333333
0.000005,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.633691,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.000000,0.387063,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.313040,1,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000579,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000304,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.083333
0.000023,0.759599,0,0.200000,0.083333,0.000000,0.027650,0.032258,0.096774
0.000001,0.759599,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000000,0.085092,1,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000000,0.600484,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.071429,0.000000
0.000000,0.525424,1,0.200000,0.166667,0.035714,0.190476,0.111111,0.000000
0.000306,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.749222,1,0.200000,0.166667,0.000000,0.090226,0.052632,0.052632
0.000027,0.759599,0,0.400000,0.083333,0.000000,0.047619,0.111111,0.055556
0.000015,0.759599,0,0.000000,0.083333,0.000000,0.285714,0.000000,0.333333
0.002686,0.874092,1,0.200000,0.000000,0.035714,0.000000,0.052632,0.000000
0.000213,0.759599,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000022,0.759599,0,0.200000,0.083333,0.000000,0.040816,0.047619,0.095238
0.000019,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000000,0.142511,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000000,0.176755,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000004,0.759599,0,0.200000,0.250000,0.000000,0.197802,0.076923,0.000000
0.000000,0.287444,1,0.200000,0.166667,0.000000,0.077922,0.045455,0.000000
0.016857,0.735040,1,0.400000,0.000000,0.071429,0.000000,0.095238,0.142857
0.000000,0.653061,1,0.200000,0.000000,0.035714,0.000000,0.100000,0.000000
0.000026,0.759599,0,0.200000,0.083333,0.000000,0.032967,0.038462,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.050000
0.000000,0.879972,1,0.200000,0.166667,0.000000,0.244898,0.142857,0.000000
0.000000,0.565202,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001667,0.951920,1,0.200000,0.083333,0.000000,0.057143,0.066667,0.000000
0.000018,0.759599,0,0.200000,0.250000,0.000000,0.171429,0.066667,0.000000
0.000182,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000006,0.251470,0,0.200000,0.166667,0.000000,0.114286,0.066667,0.066667
0.000218,0.759599,0,0.200000,0.083333,0.000000,0.095238,0.111111,0.000000
0.000000,0.059149,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000138,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000000,0.759599,1,0.200000,0.333333,0.000000,0.244898,0.071429,0.071429
0.000000,0.131442,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000037,0.759599,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000170,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.508129,1,0.200000,0.000000,0.035714,0.000000,0.076923,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.055556,0.000000
0.000000,0.120719,1,0.200000,0.250000,0.000000,0.128571,0.050000,0.000000
0.000504,0.490142,1,0.400000,0.000000,0.000000,0.000000,0.117647,0.000000
0.000170,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.004305,0.809063,1,0.200000,0.166667,0.000000,0.131868,0.076923,0.000000
0.000130,0.759599,0,0.000000,0.083333,0.000000,0.040816,0.000000,0.047619
0.000001,0.759599,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.071429,0.050420,0.000000,0.235294
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000126,0.759599,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000023,0.759599,0,0.600000,0.000000,0.000000,0.000000,0.272727,0.000000
0.000000,0.771359,1,0.200000,0.000000,0.000000,0.000000,0.071429,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.071429,0.050420,0.000000,0.000000
0.000306,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000001,0.759599,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000117,0.759599,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.049714,0.809063,1,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.899689,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000135,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.066667,0.133333
0.000000,0.552750,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000003,0.759599,0,0.000000,0.250000,0.000000,0.135338,0.000000,0.105263
0.000000,0.783466,1,0.200000,0.166667,0.000000,0.142857,0.083333,0.083333
0.000160,0.759599,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000101,0.129021,1,0.200000,0.083333,0.000000,0.047619,0.055556,0.000000
0.000000,0.940505,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000087,0.759599,0,0.200000,0.083333,0.000000,0.122449,0.142857,0.000000
0.000237,0.759599,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
0.000101,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000000,0.428571,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.006695,0.508820,1,0.400000,0.000000,0.000000,0.000000,0.200000,0.200000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000182,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000126,0.759599,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000008,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.833333
0.000000,0.361467,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000000,0.608786,1,0.200000,0.083333,0.000000,0.045113,0.052632,0.000000
0.000000,0.640609,1,0.200000,0.083333,0.000000,0.053571,0.062500,0.000000
0.106667,0.071256,1,0.400000,0.000000,0.035714,0.000000,0.117647,0.000000
0.004305,0.809063,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.050000
0.000000,0.636112,1,0.200000,0.083333,0.000000,0.077922,0.090909,0.000000
0.000783,0.613974,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.085092,1,0.200000,0.083333,0.000000,0.040816,0.047619,0.000000
0.000132,0.599101,1,0.400000,0.166667,0.035714,0.122449,0.142857,0.071429
0.000007,0.759599,0,0.400000,0.333333,0.035714,0.163265,0.095238,0.095238
0.000005,0.759599,0,0.200000,0.083333,0.000000,0.107143,0.125000,0.000000
0.000078,0.759599,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000000,0.426150,1,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.050762,0.262885,1,0.200000,0.083333,0.035714,0.061224,0.071429,0.071429
0.000018,0.419232,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.136364
0.000007,0.759599,0,0.200000,0.166667,0.071429,0.131868,0.076923,0.000000
0.000166,0.957108,1,0.200000,0.000000,0.000000,0.000000,0.083333,0.083333
0.000000,0.082670,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000578,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000014,0.759599,0,0.200000,0.250000,0.000000,0.428571,0.166667,0.000000
0.000000,0.959530,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000003,0.759599,0,0.000000,0.166667,0.000000,0.155844,0.000000,0.090909
0.000000,0.623314,1,0.400000,0.083333,0.035714,0.057143,0.133333,0.000000
0.000009,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000000,0.608440,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000000,0.889658,1,0.200000,0.000000,0.035714,0.000000,0.043478,0.000000
0.000000,0.211346,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000177,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.222222,0.000000
0.000008,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000008,0.759599,0,0.000000,0.250000,0.000000,0.171429,0.000000,0.066667
0.000000,0.773435,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.071429
0.000000,0.639917,1,0.000000,0.083333,0.000000,0.050420,0.000000,0.058824
0.106667,0.071256,1,0.200000,0.083333,0.000000,0.045113,0.052632,0.052632
0.000135,0.783812,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.194396,1,0.200000,0.000000,0.035714,0.000000,0.043478,0.000000
0.000039,0.759599,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.867174,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.215496,1,0.200000,0.083333,0.035714,0.050420,0.058824,0.000000
0.000159,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.285714,0.000000
0.022952,0.360083,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000137,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.285714,0.000000,0.000000,0.000000
0.000047,0.759599,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.000000
0.000014,0.675545,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000199,0.939813,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.111111
0.000001,0.759599,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000008,0.759599,0,0.400000,0.000000,0.035714,0.000000,0.105263,0.000000
0.000000,0.205119,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.530958,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923
0.000008,0.759599,0,0.200000,0.333333,0.035714,0.263736,0.076923,0.076923
0.000253,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000009,0.191283,0,0.000000,0.083333,0.000000,0.050420,0.000000,0.000000
0.000000,0.647873,1,0.400000,0.333333,0.000000,0.228571,0.133333,0.066667
0.001581,0.261847,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.428571,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.609132,0,0.400000,0.166667,0.000000,0.107143,0.125000,0.250000
0.000000,0.959875,1,0.200000,0.083333,0.000000,0.071429,0.083333,0.000000
0.000578,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.572466,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000008,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.083333
0.000000,0.907299,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000000,0.618817,1,0.200000,0.083333,0.000000,0.053571,0.062500,0.000000
0.000000,0.759599,1,0.200000,0.083333,0.000000,0.171429,0.200000,0.200000
0.016762,0.428571,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000284,0.675891,1,0.200000,0.000000,0.142857,0.000000,0.066667,0.066667
0.000023,0.759599,0,0.000000,0.083333,0.000000,0.214286,0.000000,0.250000
0.000114,0.759599,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000250,0.893808,1,0.000000,0.083333,0.035714,0.065934,0.000000,0.000000
0.000029,0.759599,0,0.400000,0.000000,0.000000,0.000000,0.090909,0.045455
0.000043,0.759599,0,0.200000,0.083333,0.000000,0.142857,0.166667,0.000000
0.000001,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000012,0.116915,0,0.400000,0.083333,0.000000,0.053571,0.125000,0.000000
0.000002,0.759599,0,0.200000,0.083333,0.000000,0.065934,0.076923,0.153846
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000
0.000734,0.436527,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667
0.000001,0.759599,0,0.000000,0.250000,0.000000,0.197802,0.000000,0.076923
0.000000,0.818402,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.064000,0.360083,1,0.400000,0.083333,0.000000,0.071429,0.166667,0.000000
0.000020,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.003286,0.127637,1,0.200000,0.000000,0.035714,0.000000,0.083333,0.000000
0.000000,0.718437,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.018286,0.720166,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000000,0.839848,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.622276,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000
0.000005,0.759599,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.384615
0.000010,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.045455,0.954545
0.000000,0.881356,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000018,0.759599,0,0.200000,0.250000,0.035714,0.197802,0.076923,0.153846
0.038952,0.257004,1,0.200000,0.000000,0.035714,0.000000,0.058824,0.058824
0.006295,0.370806,1,0.000000,0.083333,0.000000,0.040816,0.000000,0.000000
0.000013,0.759599,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000109,0.759599,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000001,0.759599,0,0.000000,0.083333,0.035714,0.122449,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.035714,0.171429,0.000000,0.200000
0.000000,0.176755,1,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000000,0.807679,1,0.000000,0.166667,0.000000,0.085714,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000242,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.001362,0.893462,1,0.000000,0.083333,0.000000,0.035714,0.000000,0.000000
0.000000,0.653061,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.701833,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000009,0.759599,0,0.200000,0.083333,0.000000,0.142857,0.166667,0.000000
0.000029,0.759599,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000117,0.759599,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.090909
0.000000,0.527499,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000264,0.759599,0,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.978208,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.750000
0.000013,0.759599,0,0.000000,0.083333,0.178571,0.057143,0.000000,0.066667
0.000233,0.759599,0,0.200000,0.083333,0.000000,0.085714,0.100000,0.000000
