is_retweet,location,Type,URLs,Words,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000000,0.179869,1,0.400000,0.282609,0.142857,0.071429
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.758561,0,0.200000,0.282609,0.071429,0.000000
0.000000,0.013490,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.759599,0,0.400000,0.173913,0.222222,0.000000
0.000000,0.948115,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.732273,0,0.400000,0.239130,0.166667,0.166667
0.000000,0.821169,1,0.000000,0.152174,0.000000,0.000000
1.000000,0.157039,1,0.000000,0.217391,0.000000,0.090909
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
1.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.428571,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.590107,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.295745,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.108267,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.859564,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.529575,1,0.200000,0.347826,0.058824,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.742304,1,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.413043,0.050000,0.050000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.432030,1,0.000000,0.260870,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.347826,0.000000,0.058824
0.000000,0.759599,1,0.000000,0.369565,0.000000,0.055556
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.374611,0,0.200000,0.326087,0.062500,0.062500
0.000000,0.880318,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.861640,1,0.200000,0.043478,0.333333,0.000000
1.000000,0.758561,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,0,0.400000,0.173913,0.222222,0.000000
0.000000,0.015220,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.408163,1,0.200000,0.434783,0.047619,0.000000
1.000000,0.439294,1,0.000000,0.065217,0.000000,0.500000
0.000000,0.759599,0,0.000000,0.217391,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.260870,0.000000,0.076923
0.000000,0.584919,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.006572,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.430647,1,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
1.000000,0.759599,0,0.200000,0.152174,0.125000,0.750000
0.000000,0.759599,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.915254,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.000346,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.759599,0,0.400000,0.304348,0.133333,0.066667
0.000000,0.759599,1,0.200000,0.434783,0.047619,0.000000
1.000000,0.460740,1,0.000000,0.043478,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.111111
0.000000,0.759599,1,0.200000,0.282609,0.071429,0.000000
1.000000,0.759599,0,0.400000,0.391304,0.105263,0.000000
0.000000,0.145278,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.758561,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,1,0.200000,0.304348,0.066667,0.000000
1.000000,0.759599,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.337599,0,0.200000,0.434783,0.047619,0.238095
1.000000,0.759599,0,0.000000,0.391304,0.000000,0.000000
0.000000,0.172951,0,0.400000,0.217391,0.181818,0.272727
0.000000,0.512279,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.955379,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.759599,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.500000,0.041667,0.041667
0.000000,0.268073,1,0.200000,0.152174,0.125000,0.000000
1.000000,0.759599,0,0.200000,0.565217,0.037037,0.037037
0.000000,0.759599,1,0.200000,0.239130,0.083333,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.083333
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.105263
0.000000,0.156693,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.210308,1,0.200000,0.326087,0.062500,0.062500
0.000000,0.785541,1,0.400000,0.260870,0.153846,0.000000
0.000000,0.758561,1,0.200000,0.282609,0.071429,0.071429
0.000000,0.759599,0,0.200000,0.239130,0.083333,0.166667
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.111111
0.000000,0.758561,1,0.000000,0.195652,0.000000,0.000000
0.000000,0.320996,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.355240,0,0.200000,0.239130,0.083333,0.083333
1.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.353857,1,0.200000,0.130435,0.142857,0.000000
1.000000,0.769284,1,0.000000,0.152174,0.000000,0.125000
0.000000,0.256313,1,0.000000,0.413043,0.000000,0.100000
0.000000,0.748184,0,0.200000,0.173913,0.111111,0.333333
1.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.758561,0,0.200000,0.108696,0.166667,0.000000
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.187500
0.000000,0.759599,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.759599,0,0.400000,0.326087,0.125000,0.187500
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.114493,1,0.200000,0.326087,0.062500,0.062500
0.000000,0.514355,1,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.210308,0,0.200000,0.347826,0.058824,0.117647
0.000000,0.391906,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.436873,1,0.200000,0.347826,0.058824,0.058824
1.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,1,0.400000,0.369565,0.111111,0.000000
0.000000,0.221031,1,0.400000,0.304348,0.133333,0.200000
1.000000,0.759599,0,0.200000,0.282609,0.071429,0.000000
1.000000,0.416119,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.000000,0.413043,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.413043,0.000000,0.050000
0.000000,0.601176,0,0.400000,0.260870,0.153846,0.076923
1.000000,0.144241,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.241093,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.952266,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.592529,1,0.000000,0.043478,0.000000,0.000000
0.000000,0.624697,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.929782,0,0.400000,0.304348,0.133333,0.066667
0.000000,0.759599,0,0.200000,0.369565,0.055556,0.000000
0.000000,0.387755,1,0.000000,0.521739,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.999654,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.420962,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.650294,1,0.200000,0.369565,0.055556,0.000000
0.000000,0.215842,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.478261,0.043478,0.000000
0.000000,0.542027,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.795227,1,0.200000,0.108696,0.166667,0.500000
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.153846
0.000000,0.522311,1,0.200000,0.434783,0.047619,0.000000
1.000000,0.759599,0,0.200000,0.456522,0.045455,0.090909
0.000000,0.191629,1,0.200000,0.260870,0.076923,0.076923
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.752335,1,0.000000,0.260870,0.000000,0.076923
0.000000,0.759599,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.234175,1,0.200000,0.304348,0.066667,0.000000
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.000000
1.000000,0.759599,0,0.200000,0.282609,0.071429,0.071429
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.200000
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.428571,1,0.000000,0.369565,0.000000,0.000000
0.000000,0.111726,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.759599,0,0.400000,0.152174,0.250000,0.000000
0.000000,0.759599,1,0.200000,0.326087,0.062500,0.062500
1.000000,0.759599,0,0.200000,0.456522,0.045455,0.000000
0.000000,0.201314,1,0.200000,0.195652,0.100000,0.900000
0.000000,0.759599,1,0.000000,0.152174,0.000000,0.000000
0.000000,0.780353,1,0.000000,0.521739,0.000000,0.000000
0.000000,0.510896,0,0.200000,0.347826,0.058824,0.000000
1.000000,0.175718,1,0.000000,0.413043,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.153846
1.000000,0.759599,0,0.200000,0.282609,0.071429,0.071429
0.000000,0.923210,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.499827,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.438603,1,0.000000,0.086957,0.000000,0.200000
0.000000,0.527499,1,0.200000,0.413043,0.050000,0.100000
0.000000,0.456935,1,0.400000,0.369565,0.111111,0.000000
0.000000,0.706330,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.711864,1,0.000000,0.347826,0.000000,0.000000
0.000000,0.702525,1,0.400000,0.369565,0.111111,0.000000
1.000000,0.759599,0,0.000000,0.108696,0.000000,0.000000
0.000000,0.251124,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.444137,1,0.200000,0.065217,0.250000,0.000000
1.000000,0.759599,0,0.000000,0.369565,0.000000,0.055556
0.000000,0.606710,1,0.200000,0.217391,0.090909,0.090909
0.000000,0.759599,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.475960,1,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.500000
0.000000,0.759599,0,0.400000,0.326087,0.125000,0.250000
0.000000,0.575233,1,0.000000,0.434783,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.434783,0.000000,0.047619
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.368385,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.759599,1,0.400000,0.152174,0.250000,0.125000
0.000000,0.759599,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.105263
0.000000,0.759599,0,0.200000,0.304348,0.066667,0.133333
0.000000,0.209270,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.609132,1,0.000000,0.434783,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.326087,0.000000,0.062500
0.000000,0.763404,0,0.400000,0.304348,0.133333,0.133333
0.000000,0.721550,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.759599,1,0.200000,0.282609,0.071429,0.000000
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.000000
1.000000,0.361467,1,0.000000,0.065217,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,0,0.200000,0.369565,0.055556,0.055556
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.886890,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.434783,0.000000,0.095238
0.000000,0.171913,1,0.200000,0.369565,0.055556,0.000000
0.000000,0.759599,0,0.200000,0.304348,0.066667,0.066667
1.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.919751,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.517468,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.667589,1,0.000000,0.282609,0.000000,0.000000
0.000000,0.817018,1,0.200000,0.304348,0.066667,0.000000
1.000000,0.450363,0,0.200000,0.217391,0.090909,0.090909
1.000000,0.759599,0,0.400000,0.326087,0.125000,0.000000
1.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.133333
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.630435,0.000000,0.033333
1.000000,0.759599,0,0.000000,0.065217,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.590453,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.759599,0,0.200000,0.391304,0.052632,0.000000
0.000000,0.377032,1,0.200000,0.217391,0.090909,0.000000
1.000000,0.759599,0,0.000000,0.369565,0.000000,0.055556
0.000000,0.832584,0,0.200000,0.173913,0.111111,0.222222
1.000000,0.759599,0,0.000000,0.391304,0.000000,0.052632
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.090909
0.000000,0.799031,0,0.400000,0.239130,0.166667,0.166667
0.000000,0.759599,0,0.200000,0.434783,0.047619,0.000000
0.000000,0.759599,0,0.200000,0.260870,0.076923,0.000000
0.000000,0.749914,1,0.200000,0.217391,0.090909,0.000000
1.000000,0.759599,0,0.000000,0.478261,0.000000,0.130435
1.000000,0.759599,0,0.200000,0.282609,0.071429,0.000000
0.000000,0.759599,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.016949,1,0.200000,0.043478,0.333333,0.000000
1.000000,0.158423,0,0.000000,0.347826,0.000000,0.000000
0.000000,0.552750,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.142511,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.759599,1,0.400000,0.260870,0.153846,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.963334,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.661017,1,0.200000,0.434783,0.047619,0.000000
0.000000,0.868212,1,0.200000,0.347826,0.058824,0.058824
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.944444
0.000000,0.759599,1,0.000000,0.500000,0.000000,0.000000
0.000000,0.102041,1,0.200000,0.478261,0.043478,0.043478
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.093393,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.269457,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.894500,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.138706,0,0.200000,0.434783,0.047619,0.095238
0.000000,0.447596,1,0.200000,0.391304,0.052632,0.052632
0.000000,0.759599,1,0.000000,0.304348,0.000000,0.000000
1.000000,0.759599,1,0.000000,0.065217,0.000000,0.250000
0.000000,0.329990,1,0.000000,0.347826,0.000000,0.058824
0.000000,0.962297,0,0.400000,0.239130,0.166667,0.333333
0.000000,0.645797,1,0.400000,0.173913,0.222222,0.222222
0.000000,0.986856,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.333795,1,0.000000,0.369565,0.000000,0.055556
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.369565,0.055556,0.111111
1.000000,0.759599,0,0.400000,0.326087,0.125000,0.062500
1.000000,0.759599,0,0.200000,0.434783,0.047619,0.000000
1.000000,0.759599,0,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,0,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.427188,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.758561,0,0.200000,0.239130,0.083333,0.083333
0.000000,0.580076,1,0.000000,0.130435,0.000000,0.142857
0.000000,0.759599,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.929090,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.759599,1,0.400000,0.195652,0.200000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.090909
0.000000,0.206849,0,0.400000,0.347826,0.117647,0.058824
0.000000,0.731235,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.062500
1.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.065217,0.000000,0.000000
0.000000,0.627465,1,0.400000,0.326087,0.125000,0.000000
0.000000,0.060533,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.316499,1,0.000000,0.000000,0.000000,0.000000
0.000000,0.632653,1,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.260870,0.153846,0.153846
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.181818
0.000000,0.469042,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,0,0.000000,0.108696,0.000000,0.000000
0.000000,0.749222,1,0.400000,0.304348,0.133333,0.066667
0.000000,0.759599,1,0.000000,0.173913,0.000000,0.000000
1.000000,0.681771,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.055344,1,0.000000,0.543478,0.000000,0.000000
0.000000,0.526461,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.250000
1.000000,0.759599,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.000000
1.000000,0.759599,0,0.200000,0.456522,0.045455,0.136364
0.000000,0.676582,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.759599,0,0.000000,0.130435,0.000000,0.000000
0.000000,0.784158,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.759599,0,0.000000,0.760870,0.000000,0.138889
0.000000,0.946731,0,0.000000,0.456522,0.000000,0.090909
0.000000,0.561743,1,0.400000,0.173913,0.222222,0.000000
0.000000,0.360083,1,0.000000,0.543478,0.000000,0.038462
0.000000,0.974057,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.426150,1,0.400000,0.326087,0.125000,0.000000
0.000000,0.897613,0,0.200000,0.282609,0.071429,0.000000
0.000000,0.331373,1,0.000000,0.478261,0.000000,0.043478
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.525078,1,0.200000,0.369565,0.055556,0.055556
0.000000,0.759599,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.759599,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.759599,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.525078,1,0.400000,0.195652,0.200000,0.000000
1.000000,0.759599,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.065375,1,0.000000,0.456522,0.000000,0.045455
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.732618,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.759599,0,0.000000,0.347826,0.000000,0.000000
0.000000,0.206157,1,0.200000,0.217391,0.090909,0.090909
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.130435,0.142857,0.714286
0.000000,0.574542,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.412660,1,0.000000,0.282609,0.000000,0.214286
0.000000,0.819786,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.471809,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.869249,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.759599,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.759599,1,0.400000,0.239130,0.166667,0.083333
0.000000,0.759599,1,0.200000,0.108696,0.166667,0.000000
1.000000,0.759599,0,0.200000,0.130435,0.142857,0.142857
0.000000,0.829125,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.759599,0,0.200000,0.347826,0.058824,0.000000
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.282609,0.071429,0.071429
1.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.759599,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.071429
0.000000,0.161882,1,0.200000,0.260870,0.076923,0.000000
1.000000,0.759599,0,0.200000,0.500000,0.041667,0.041667
0.000000,0.759599,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.428571,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.942926,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.329990,0,0.000000,0.065217,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.528537,1,0.000000,0.347826,0.000000,0.000000
0.000000,0.926323,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.127983,0,0.000000,0.130435,0.000000,0.000000
0.000000,0.540989,1,0.400000,0.282609,0.142857,0.071429
0.000000,0.481148,1,0.200000,0.391304,0.052632,0.052632
0.000000,0.213767,0,0.200000,0.260870,0.076923,0.076923
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.000000,0.130435,0.000000,0.142857
0.000000,0.752681,1,0.200000,0.195652,0.100000,0.000000
1.000000,0.759599,0,0.000000,0.521739,0.000000,0.040000
0.000000,0.256313,1,0.000000,0.478261,0.000000,0.043478
0.000000,0.759599,0,0.000000,0.108696,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.043478,0.333333,0.333333
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.759599,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.250000
0.000000,0.856105,1,0.000000,0.065217,0.000000,1.000000
0.000000,0.759599,0,0.200000,0.369565,0.055556,0.111111
0.000000,0.759599,1,0.000000,0.260870,0.000000,0.461538
0.000000,0.759599,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.195652,0.000000,0.000000
0.000000,0.382221,0,0.200000,0.347826,0.058824,0.176471
0.000000,0.852300,1,0.000000,0.586957,0.000000,0.035714
0.000000,0.037011,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.347826,0.058824,0.117647
0.000000,0.759599,1,0.000000,0.478261,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.391304,0.052632,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.049464,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.417157,1,0.200000,0.304348,0.066667,0.066667
1.000000,0.759599,0,0.200000,0.391304,0.052632,0.000000
0.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.759599,0,0.200000,0.282609,0.071429,0.071429
0.000000,0.299550,1,0.200000,0.304348,0.066667,0.066667
0.000000,0.782428,1,0.200000,0.391304,0.052632,0.105263
1.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.086957,0.200000,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.130435,0.000000,0.000000
0.000000,0.361467,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.759599,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.494984,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.809063,1,0.400000,0.260870,0.153846,0.076923
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.125000
0.000000,0.525078,1,0.200000,0.434783,0.047619,0.000000
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.653061,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.160844,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.522657,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.000000
1.000000,0.186441,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.592874,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.456935,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.759599,0,0.400000,0.260870,0.153846,0.076923
1.000000,0.759599,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.143549,0,0.200000,0.260870,0.076923,0.076923
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.342442,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.462470,1,0.000000,0.065217,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.500000,0.000000,0.041667
0.000000,0.746800,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.495676,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.570391,1,0.000000,0.500000,0.000000,0.000000
0.000000,0.198547,1,0.000000,0.260870,0.000000,0.076923
0.000000,0.759599,0,0.400000,0.173913,0.222222,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.435144,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.339675,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.809063,1,0.200000,0.391304,0.052632,0.157895
0.000000,0.366655,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.637150,0,0.200000,0.239130,0.083333,0.250000
0.000000,0.545832,1,0.000000,0.500000,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.326087,0.125000,0.000000
1.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.035974,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.413006,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.620892,0,0.400000,0.282609,0.142857,0.571429
1.000000,0.759599,0,0.400000,0.260870,0.153846,0.000000
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.400553,1,0.000000,0.086957,0.000000,1.000000
0.000000,0.481148,0,0.000000,0.347826,0.000000,0.058824
1.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.476998,1,0.200000,0.369565,0.055556,0.111111
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.875130,1,0.000000,0.260870,0.000000,0.000000
